key_id,hashing_key,length,n_texts,exceed,fpr,green_tokens,eligible_positions,p_k,mean_z,sd_z
kgw-007,100227623,256,313,15,0.04792332268370607,19695,76943,0.25596870410563666,0.2183999971202053,1.1930232463510446
kgw-007,100227623,512,93,6,0.06451612903225806,11705,45641,0.2564580092460726,0.3325976555190493,1.2682696738613852
kgw-008,994556701,128,800,5,0.00625,22608,98487,0.22955313899296353,-0.5246355220978571,1.044006007743728
kgw-008,994556701,256,313,1,0.003194888178913738,17728,76943,0.23040432527975255,-0.7129528259452511,1.0838183988902486
kgw-008,994556701,512,93,1,0.010752688172043012,10492,45641,0.22988102802304944,-1.0328830516796592,1.2314656065252523
kgw-009,184782517,128,800,4,0.005,22532,98487,0.22878146354341183,-0.5441302353277857,1.0748628127530748
kgw-009,184782517,256,313,2,0.006389776357827476,17706,76943,0.23011839933457234,-0.7209153240100865,1.140327717035567
kgw-009,184782517,512,93,1,0.010752688172043012,10506,45641,0.23018776976841,-1.020365896238081,1.2130763518399201
kgw-010,1402624607,128,800,13,0.01625,23333,98487,0.23691451663671348,-0.33760755993903097,1.1167117108371125
kgw-010,1402624607,256,313,5,0.01597444089456869,18160,76943,0.2360188711123819,-0.5096044059821992,1.199185137276428
